perm_id,block_type,shader_type,spf1,spf2,material_path,hit_count,unique_nif_count
c8220f30b5783a404eec60c819fce74b128b7761,BSLightingShaderProperty,1,2151678593,33,"materials\setdressing\metalbarrel01alpha.bgsm",3,3
c8220f30b5783a404eec60c819fce74b128b7761,BSLightingShaderProperty,1,2151678593,33,"materials\vehicles\car01.bgsm",3,3
c8220f30b5783a404eec60c819fce74b128b7761,BSLightingShaderProperty,1,2151678593,33,"materials\weapons\covertsidearm\covertsidearm.bgsm",3,3
c8220f30b5783a404eec60c819fce74b128b7761,BSLightingShaderProperty,1,2151678593,33,"materials\weapons\gaussrifle\gaussrifle.bgsm",3,3
c8220f30b5783a404eec60c819fce74b128b7761,BSLightingShaderProperty,1,2151678593,33,"materials\weapons\machinegun\machinegunreceiver01.bgsm",3,3
c8220f30b5783a404eec60c819fce74b128b7761,BSLightingShaderProperty,1,2151678593,33,"materials\weapons\plasma\plasmareceiver.bgsm",3,3
c8220f30b5783a404eec60c819fce74b128b7761,BSLightingShaderProperty,1,2151678593,33,"tex_18ebaa9c8b26fc50334ce2383f99be0588094844",3,3
c8220f30b5783a404eec60c819fce74b128b7761,BSLightingShaderProperty,1,2151678593,33,"tex_1dbcf46c914ae689f8d795a436b69487e16e0e0d",3,3
c8220f30b5783a404eec60c819fce74b128b7761,BSLightingShaderProperty,1,2151678593,33,"tex_3bbc0ba2724b263e01861b194a620f5b71fd4ebe",3,3
c8220f30b5783a404eec60c819fce74b128b7761,BSLightingShaderProperty,1,2151678593,33,"tex_5726a9e9a42bd0f34204e3eaa6883ddfe9308019",3,3
c8220f30b5783a404eec60c819fce74b128b7761,BSLightingShaderProperty,1,2151678593,33,"tex_76641cc3d735a261b1487e1af32f8cd20cdfced9",3,3
c8220f30b5783a404eec60c819fce74b128b7761,BSLightingShaderProperty,1,2151678593,33,"tex_81ffbc4827535d48f615a0ba02b7653d1a877dc8",3,3
c8220f30b5783a404eec60c819fce74b128b7761,BSLightingShaderProperty,1,2151678593,33,"tex_9def2de6c7ddbe99279d3d3fdb0cd217667adcf7",3,3
c8220f30b5783a404eec60c819fce74b128b7761,BSLightingShaderProperty,1,2151678593,33,"tex_a71e5ef863ff47e0f14fdb5deb117303292a3782",3,3
c8220f30b5783a404eec60c819fce74b128b7761,BSLightingShaderProperty,1,2151678593,33,"tex_daeba6153213ec33401108daeb32b65dafa70490",3,3
c90c2b19dc839f26b9764aeb5a530f5092203cc7,BSLightingShaderProperty,0,2151678481,33,"materials\architecture\buildings\hightech\hittechfullpanels_01.bgsm",3,3
c90c2b19dc839f26b9764aeb5a530f5092203cc7,BSLightingShaderProperty,0,2151678481,33,"materials\furniture\mirelurks\mirelurkambushdirt.bgsm",3,3
cd7017bd9da75572fc2740bc40907b56b6742f0c,BSLightingShaderProperty,0,2151710720,57,"tex_fc042b029e04357c27d97b92f769322194f060b5",3,3
cedd0a1aa2d04c081f119405a48efee6f802f764,BSLightingShaderProperty,1,2353004675,169,"materials\actors\mirelurk\waterdrops.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"data\materials\setdressing\metalfireextinguisher01.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\actors\libertyprime\lp_head.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\actors\libertyprime\lp_torsointernals.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\actors\powerarmor\paframe01small.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\actors\supermutantbehemoth\swan\swan_anchor.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\actors\synths\gen2a.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\ammo\10mm\10mmcartridgecopper.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\architecture\airport\airportjetway03.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\architecture\buildings\detailmetalresidential03.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\architecture\buildings\metalbeams01.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\architecture\diamondcity\diamondcitydoors01.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\armor\combat\combatarmor_helmetlight.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\armor\gasmask\gasmask.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\armor\hazmatsuit\hazmatsuit.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\armor\knightunderarmor\knightbody.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\armor\knightunderarmor\knighthood.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\armor\metal\metalhelmet1.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\armor\raider02\raider02accesories.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\armor\synth\synthhelmets1.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\clothes\instituteworksuit\worksuitbody.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\clothes\policeglasses\lenses.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\clothes\policeglasses\rims.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\interiors\hightech\flatmetalpanels04.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\interiors\hightech\metalpanelfull02.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\interiors\prydwen\pryhull10.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\interiors\prydwen\pryhull12.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\interiors\prydwen\pryintframe05.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\interiors\prydwen\pryramp01.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\interiors\prydwen\prywall04.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\interiors\prydwen\prywall06.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\interiors\redrocket\redrext02.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\interiors\redrocket\redrext03.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\interiors\redrocket\redrext05.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\interiors\redrocket\redrext06.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\interiors\vault\vault111\v111cablebundle01.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\interiors\vault\vault111\v111doorframe01.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\interiors\vault\vltmiscunique_02.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\interiors\vault\vltxmas02gold.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\props\clipboard.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\props\ladlespatulacookingoil.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\props\platesettings\platesettingsglass.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\setdressing\autoengine\engine01.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\setdressing\cryopods\cryopodouter01chrome.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\setdressing\fishdead.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\setdressing\hightech\hightechfloorlight01_clean.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\setdressing\institute\insgreebles01.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\setdressing\institute\institutebed01.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\setdressing\institute\institutecafecounter01.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\setdressing\institute\institutecouch01.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\setdressing\playerhouse\playerhouse_bathroommirrorenv01.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\setdressing\playerhouse\playerhouse_kitchentable01.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\setdressing\signage\signmedtek.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\setdressing\terminals\instituteterminal01alpha.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\setdressing\vault\vault_locker_damaged_01.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\setdressing\vault\vault_vaultsuit_01.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\setdressing\workstations\workstationweaponstanks01.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\vehicles\automotive\bus_ext_01.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\vehicles\automotive\bus_ext_02.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\vehicles\automotive\bus_ext_03.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\vehicles\automotive\pickuptruck01d_postwar.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\vehicles\automotive\sportscar02_postwar.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\vehicles\minicar\minicar_dirty02.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\weapons\44\44reflexsight.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\weapons\alienblaster\alienblastergrip01.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\weapons\broadsider\flutedbarrel.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\weapons\combatshotgun\tgunbarrelfinned.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\weapons\combatshotgun\tgunmuzzle1.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\weapons\covertsidearm\covertsupressor.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\weapons\cryogun\barrel01.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\weapons\cryogun\barrel01brass.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\weapons\cryogun\cryogunbrass.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\weapons\cryogun\cryogunbrass2.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\weapons\cryogun\shockgrip.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\weapons\flamer\flamerammocanister.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\weapons\gaussrifle\gaussriflemagnetizer.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\weapons\gaussrifle\gaussriflemagnetizercopper.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\weapons\gaussrifle\gaussriflestock.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\weapons\grenades\pulsegrenade.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\weapons\handmade\barrels\sniperbarrel.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\weapons\handmade\syringer\syringerreceivercopper.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\weapons\huntingrifle\308andmags.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\weapons\lasermusket\diffuserplate\diffuserplate.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\weapons\laserweapons\gatlinglaser\gatlinglasersight.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\weapons\laserweapons\institute\laser_gun_set_09.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\weapons\laserweapons\magnifier\lasermagnifierdielectric.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\weapons\laserweapons\marksmanstock\marksmanstock.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\weapons\laserweapons\marksmanstock\marksmanstockdielectric.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\weapons\laserweapons\pistolbarrel\pistolbarrelcopper.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\weapons\machete\machete.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\weapons\machinegun\machinegunsilencer01.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\weapons\machinegun\mgscope.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\weapons\mines\fragmine\fragmine.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\weapons\misslelauncher\targetbox.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\weapons\plasma\reflexsite.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\weapons\plasma\scope.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\weapons\plasma\sniperbarrel.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\weapons\plasma\sniperbarrelcopper.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\weapons\plasma\sniperstock.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\weapons\plasma\sniperstockcopper.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\weapons\railroadrifle\railwayriflereflexsight.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\weapons\reconscope\reconrifle_scope_1.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\weapons\sledgehammer\mod_tenderizer.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"materials\weapons\swords\cleanblade.bgsm",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"tex_00e0215c268329ddbcf8e206ac9d37088b917f94",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"tex_058c2077aceaddfe8b5d371227324b8fd36e9dc4",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"tex_05dfb4a7549798453743c952ce170a9852aa4db5",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"tex_1cdd301b0c1ed180b9ddb95eb2682f9ae92b1eb8",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"tex_1e274652be5b7db148af966e03140426866483a2",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"tex_21a5be9687b5c9b432c5e72e2ed8e3f50b1e04a8",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"tex_359222971d112d4b87a3dc0b7041cbbb697d72a2",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"tex_45dce33a9e615fc348a16360b81ec7d5675d02b0",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"tex_6dc362e4d42d37048413066a8d8b610ca8286c15",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"tex_7e8b2d85dfdb88010b9ccd8b64ef98406c08c325",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"tex_93c0727aaa70f196147bf5d9a72228386a0951ca",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"tex_9ff6848c3ffe683dff2472352e599bb32dfc238a",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"tex_a71e5ef863ff47e0f14fdb5deb117303292a3782",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"tex_bff683110cdd88f52b6da1b81c228023c366dfdc",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"tex_d0b75f4183b5aedb7e592cb87b0d9944984eb114",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"tex_d37ab4cc796b9043d6a9cc1ceeb72e8254762550",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"tex_d9ecbe6e43c5a523782ca9746d95f06415a459c3",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"tex_f4f966d56ef47ccd04fd81741c1324d8a5fdb7ca",3,3
d452cfefe5498ea47dbcf451064b3cd7dffa1948,BSLightingShaderProperty,1,2151678593,1,"tex_f7d5208c137312abf8bbaa910b53bc83a31c5d47",3,3
d5860de9e59d73b60ecc168d9567a9299caa87f7,BSLightingShaderProperty,0,2353005057,33,"materials\landscape\grass\lichen_nf01.bgsm",3,3
d5860de9e59d73b60ecc168d9567a9299caa87f7,BSLightingShaderProperty,0,2353005057,33,"tex_0626703096829fd7b1c2ddb812392a5ddcf96ae2",3,3
d79b80f900ef84e29b979f93f27bcc5b1448625a,BSLightingShaderProperty,2,2151677953,65,"materials\architecture\diamondcity\cagebulb01alphaemit.bgsm",3,3
d96edce56becd519a855f4aba66298355ca622dc,BSLightingShaderProperty,0,2353005056,137,"materials\landscape\roads\paintedconcrete01.bgsm",3,3
d99b6feb7f2c6c605988a63cd7dd54b4e0a936a6,BSLightingShaderProperty,6,2151678489,1,"materials\interiors\hightech\flatmetalpanels01.bgsm",3,3
d9d7cf7935b9d56ff9a163add3eb218973578caa,BSLightingShaderProperty,1,2151678595,49,"tex_0f859b56bde6190c7ad538221fc9127e08fe860d",3,3
dad98cbcd3e381b40575eeca4593b19ee5a15e92,BSLightingShaderProperty,1,2151678849,1,"data\materials\setdressing\metaldivider01alpha.bgsm",3,3
dad98cbcd3e381b40575eeca4593b19ee5a15e92,BSLightingShaderProperty,1,2151678849,1,"tex_1d6fbfa8f047fd0ca4d1f2fd636b6fbff961d2ef",3,3
dad98cbcd3e381b40575eeca4593b19ee5a15e92,BSLightingShaderProperty,1,2151678849,1,"tex_daa9c61071176080dcf91493156667146d5907b8",3,3
dbbc9b6a925d1678cb3fa0ebc14bcb60d952d9cd,BSLightingShaderProperty,1,2151678611,177,"materials\actors\turretfreestanding\turretfreestanding.bgsm",3,3
dbc60ceab7957a66120b63cb730c776cb2ac2ac9,BSLightingShaderProperty,0,2151776769,33,"tex_feebde32becd66ab7daa181f9a3045ef41766057",3,3
dd0fd6e3a15ef930e4d23b6d0093359a524cbf46,BSLightingShaderProperty,0,2353005056,129,"materials\architecture\buildings\groundtrash01.bgsm",3,3
ddda29d0184c1f0ad56717037bf32d7cea87b01a,BSLightingShaderProperty,0,2151678467,1,"materials\armor\dcguard\dcguardbody.bgsm",3,3
ddda29d0184c1f0ad56717037bf32d7cea87b01a,BSLightingShaderProperty,0,2151678467,1,"materials\armor\vaulttecsecurity\vtsecurityhelmetcovenant.bgsm",3,3
ddda29d0184c1f0ad56717037bf32d7cea87b01a,BSLightingShaderProperty,0,2151678467,1,"materials\clothes\hats\chefhat.bgsm",3,3
ddda29d0184c1f0ad56717037bf32d7cea87b01a,BSLightingShaderProperty,0,2151678467,1,"materials\clothes\suit\moutfit.bgsm",3,3
ddda29d0184c1f0ad56717037bf32d7cea87b01a,BSLightingShaderProperty,0,2151678467,1,"materials\clothes\suit\moutfitclean.bgsm",3,3
ddda29d0184c1f0ad56717037bf32d7cea87b01a,BSLightingShaderProperty,0,2151678467,1,"materials\clothes\tuxedo\tuxedo.bgsm",3,3
ddda29d0184c1f0ad56717037bf32d7cea87b01a,BSLightingShaderProperty,0,2151678467,1,"materials\setdressing\boats\barge02.bgsm",3,3
ddda29d0184c1f0ad56717037bf32d7cea87b01a,BSLightingShaderProperty,0,2151678467,1,"materials\setdressing\park\parkswings01.bgsm",3,3
ddda29d0184c1f0ad56717037bf32d7cea87b01a,BSLightingShaderProperty,0,2151678467,1,"materials\setdressing\treeswing01.bgsm",3,3
ddda29d0184c1f0ad56717037bf32d7cea87b01a,BSLightingShaderProperty,0,2151678467,1,"tex_17a605177ddc6a57dc926a40d89a8825b40e9043",3,3
ddda29d0184c1f0ad56717037bf32d7cea87b01a,BSLightingShaderProperty,0,2151678467,1,"tex_7f11b46eadf0f4510cdaf5c367ca2dd80b5da481",3,3
ddda29d0184c1f0ad56717037bf32d7cea87b01a,BSLightingShaderProperty,0,2151678467,1,"tex_8480f7aee5c5aaaacd68018effcbe5e73cc19184",3,3
ddda29d0184c1f0ad56717037bf32d7cea87b01a,BSLightingShaderProperty,0,2151678467,1,"tex_f7b35d3ed4e6e8a732b81079c11bc019b4be6c24",3,3
df9cf8d318a999450e113a8b784b06569428353a,BSLightingShaderProperty,1,2151678611,1,"materials\clothes\hats\hardhat.bgsm",3,3
e04d5da7bffbe3245f698c443c4d08f0f51ce5f6,BSLightingShaderProperty,0,2353005313,9,"tex_4b4336787c74666a5598aea798c39c7359f6608b",3,3
e13279e2e22077bff4a9f5b93e615d8c51e11a3d,BSLightingShaderProperty,1,2151678593,49,"materials\actors\synths\gen2sided.bgsm",3,3
e13279e2e22077bff4a9f5b93e615d8c51e11a3d,BSLightingShaderProperty,1,2151678593,49,"materials\architecture\buildings\glasswindows01.bgsm",3,3
e13279e2e22077bff4a9f5b93e615d8c51e11a3d,BSLightingShaderProperty,1,2151678593,49,"materials\vehicles\airplane\airplane_ext_01.bgsm",3,3
e72aa98198cad4885cf65dc006a161314b26c31b,BSLightingShaderProperty,0,2151678464,1,"materials\architecture\buildings\rebara.bgsm",3,3
e72aa98198cad4885cf65dc006a161314b26c31b,BSLightingShaderProperty,0,2151678464,1,"materials\architecture\unique\bridge01\concreterebardecals.bgsm",3,3
e72aa98198cad4885cf65dc006a161314b26c31b,BSLightingShaderProperty,0,2151678464,1,"materials\lod\architecture\unique\bathhouse\bathhouselod.bgsm",3,3
